Dates,AAPL,ABBV,ABT,ACN,ADBE,AGN,AIG,AMGN,AMZN,AVGO,AXP,BA,BAC,BIIB,BLK,BMY,C,CAT,CB,CELG,CHTR,CL,CMCSA,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EOG,FB,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PCLN,PEP,PFE,PG,PM,PNC,PYPL,QCOM,RAI,SBUX,SCHW,SLB,SPG,T,TJX,TMO,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
7/13/2017,147.1728538,72.12507712,47.84823647,124.5248043,145.06,243.3827395,63.78871279,173.8641369,999.855,246.3043542,85.04348377,203.8856189,24.49684869,278.36,435.2829086,54.33784079,66.41965896,107.0498667,144.1303114,134.47,339.04,71.43849746,39.14951764,42.75712754,153.1731149,89.57,31.00115031,76.91172791,103.0879281,83.42523243,84.12151209,104.29,65.1565655,82.5190906,91.65160611,159.26,27.20764431,27.36978528,199.3654277,26.52398428,70.13679749,35.49457227,947.16,968.7175,229.6170722,152.3848842,134.681368,150.5231149,33.59184366,130.2320408,92.56609319,84.24131994,44.07631885,83.48503735,285.066169,75.71761668,125.2782698,154.1318078,43.05622975,87.29327236,54.8946301,209.8732385,72.70947569,62.44611503,45.05638311,71.03023196,139.6625429,158.17,57.74318551,160.4917387,49.96413754,1940.7,113.2284334,32.66268145,85.38488015,116.400045,127.32,57.9,55.15831715,64.79,57.80766136,43.01973005,65.45353822,154.4709934,35.75598516,69.67498921,179.8892343,98.74477113,79.53238182,184.7806736,108.2262325,110.3343821,51.92870212,122.3442291,95.78703,43.49,77.62787901,54.81998139,74.5839077,80.18812265
7/14/2017,148.4377216,72.60174017,48.67423556,125.4855063,146.16,245.0974747,63.76881923,175.940097,1001.81,249.2722365,84.953828,206.1397003,24.08889954,280.81,435.7401803,54.81492444,66.12234625,107.3459389,144.4586718,134.57,342.8,72.09126513,39.03996672,42.95484836,152.5226507,90,31.14986066,76.92159851,103.3948258,84.37098388,84.86029584,105.09,65.78221154,82.98429358,91.7115026,159.97,27.34666147,27.54854294,200.3615078,26.51408357,70.12686028,35.97957898,955.99,976.91,227.8231888,151.9773051,135.1789715,151.1207787,34.02351455,130.9629046,91.72096774,85.03558106,44.32432874,83.81293621,286.4280767,75.26244021,126.8159165,154.3704019,43.38444772,88.04880005,54.53004541,210.5493188,73.15475691,62.61491515,44.73964228,72.0298214,140.7354946,161.12,57.80298169,164.8080203,50.17252819,1950.87,114.1321159,32.80989907,85.7788127,118.0047431,127.17,57.16,55.72726298,65.56,58.18393596,42.88024969,65.80792646,157.0903054,35.8448567,69.49577375,180.8085149,99.4022063,80.97411608,186.1953197,108.9023358,111.575098,51.78948308,122.6822241,96.77545151,43.56,78.52347049,54.21853914,75.86589625,80.49512917
7/17/2017,148.9556203,72.19459048,48.52495862,125.2081903,146.4,246.7723324,63.70913853,176.2082832,1010.04,248.0074007,84.89405748,206.6241301,23.89984994,282.65,422.1114951,54.4571117,66.23136091,107.4150225,144.8168831,134.87,342.31,72.19071507,39.03996672,42.6978113,152.3631499,89.29,31.22917284,77.28681077,103.1671275,84.28138637,85.32952336,104.79,65.66304087,83.17235436,91.74145084,159.73,27.03883775,27.19102761,199.3554669,26.55368639,70.70321821,36.00927326,953.42,975.96,228.480946,152.9813415,134.6117035,149.9156532,33.81748981,130.5184604,90.86589964,84.98593974,44.37393072,83.10745684,286.7859503,75.62856042,127.2352747,154.3505191,43.45406971,85.55357042,54.53989905,210.4598376,72.60062917,62.16809131,44.86831824,72.59394613,140.0499977,161.7,57.59369504,164.1086228,50.24199174,1945.46,114.1321159,32.63323793,86.22198682,117.875971,127.36,57.58,55.37412419,65.26,57.75815154,42.77065797,65.78823822,158.4586027,35.93372825,70.05333296,180.64864,98.82446024,80.63836975,185.6473934,108.4250864,111.1979204,51.73976199,122.3839933,96.67561096,43.66,78.79214793,53.9424673,75.89570994,80.07918485
7/18/2017,149.4735189,71.72785792,48.50505503,126.149084,147.89,244.9778421,63.53009646,176.2877458,1024.38,249.8598373,85.19291006,205.8727696,23.78045019,282.6,424.3481502,54.40741549,66.29082345,106.437984,144.9760882,134.27,344.63,72.12110011,39.02004837,42.5791788,151.0273306,89.27,31.23908687,76.99069272,102.6820311,83.624338,85.33950693,105.75,65.29559796,83.33072133,91.54179589,162.86,27.00904836,27.18109663,200.6304494,26.62299131,71.23982732,36.05876374,965.4,986.95,222.5511649,151.2714974,134.542039,150.8856323,33.87635402,132.7999409,90.54773477,84.98593974,44.31440835,83.16707481,285.0959918,75.1634888,127.5348163,153.0581342,43.5634757,85.34480619,53.95853427,210.0919704,72.56104862,61.96950293,44.68025337,72.54446151,140.566604,183.6,57.4541706,165.8171509,50.25195248,1976.24,114.2115605,32.74119752,87.29545302,118.5099258,125.57,58.96,55.21717362,65,57.63932798,42.70091779,65.14837058,156.2106857,35.5387436,69.64511996,179.209766,98.71488771,81.13211436,186.1455082,108.6239403,110.9994058,51.34199331,121.9068239,97.42441513,43.36,78.28464609,54.03120468,75.72676571,79.82169551
7/19/2017,150.4097203,72.26410385,49.19172897,126.5551539,148.92,245.6557606,63.84839348,177.9763257,1026.87,253.3655238,85.60134193,208.4827586,23.93964985,281.95,423.9306413,54.7354105,66.10252541,107.2133797,145.8218649,135,346.61,72.09126513,39.17939517,43.16245523,150.7681418,89.56,31.62573377,76.38858602,103.4146256,84.96830058,85.64899742,106.82,66.30854868,83.4890883,94.14729302,164.14,27.26722309,27.44923313,201.5468431,26.67249483,72.2633595,36.09835613,970.89,992.77,222.1126601,152.3948252,135.4974377,144.5464762,33.90578613,133.5406813,90.67698925,85.07529412,44.47313468,83.69370026,288.9530735,76.02436605,127.8443426,152.9885443,43.90163967,85.14598311,54.14575344,210.8774167,72.77874166,62.17802072,46.14517971,73.09868932,140.8745809,183.86,57.57376297,164.9578912,50.79979339,1992.1,114.5392695,32.99637471,87.68938557,120.4712235,126.4,58.35,55.69783475,65.74,57.54030835,42.01347884,66.3887294,156.640722,35.67698823,69.99359447,180.0091404,98.7646934,81.13211436,188.4766856,107.2220204,112.1507902,51.78948308,122.3541702,98.09334686,43.45,79.17028655,54.1692406,75.39881515,80.06928141
7/20/2017,149.7324682,73.49548338,50.60488404,127.3078688,149.94,248.3076186,63.88818061,178.1153852,1028.7,252.3994682,85.02356027,207.8895793,23.8202501,281.44,424.7457778,55.10316249,65.765571,106.6865082,145.8915171,136.31,345.3,71.69346535,39.3287828,42.99933555,150.5189218,90.54,31.58607768,76.65509227,103.5829244,84.4506261,83.06325429,107.36,65.93117488,84.06316858,93.49841443,164.53,27.41617005,27.59819785,201.6066079,26.42497724,72.95896389,36.03896755,968.15,992.19,221.544597,146.161847,134.3031893,144.6738472,34.09218946,134.8838905,90.67698925,85.28378766,44.46321429,84.21038937,287.9589803,71.79914096,128.2736855,153.3066698,43.5734217,85.16586542,53.78116875,211.2253992,72.81832221,62.49576213,46.03630005,73.47477247,142.5436168,183.6,58.89924514,167.3358426,50.92928306,1999.22,114.7080893,32.91785865,87.93751625,118.7278478,126.95,59.09,52.9413903,66.3,57.46109265,41.98359019,65.97527646,157.3639648,36.06209826,69.29664545,181.4080458,99.03364416,81.65548364,190.7779761,105.5317623,111.7438353,52.18725177,121.7278854,97.95357008,44.22,79.40911095,54.11008235,75.54788358,80.07918485
7/21/2017,149.6627511,74.11117315,50.59493224,127.6148973,149.52,250.2018029,63.85834026,178.9994065,1025.67,252.0807694,85.26264233,209.7284352,23.6809504,282.92,426.1076523,55.31188659,65.40879575,105.9608173,146.2696291,137.74,350.07,72.8669747,39.46821125,42.42243028,149.9706377,89.69,31.56624963,76.52594294,102.2167346,84.16192303,82.91350082,107.09,65.68290264,84.33041284,92.74970835,164.43,27.45588924,27.64785276,203.74818,25.65272238,73.29682889,35.70243229,972.92,993.84,219.431801,145.7840908,135.6964792,144.1055766,34.07256806,133.6394467,90.36876703,85.54192253,44.6715426,84.12096241,287.412229,73.06571897,129.072463,153.0183685,43.79223368,84.66880773,53.85014423,209.942835,72.65010486,62.18795014,46.11548526,73.02941084,143.4278085,188.54,59.7463578,167.9553089,50.60057851,1994.89,115.8203139,32.85897161,87.94744148,118.4504926,126.24,58.67,52.81386796,66.89,57.41158283,41.99355307,65.49291469,156.9437021,36.05222364,68.61960926,182.0375532,99.08344985,80.67786931,191.0569204,104.2491546,111.8430926,51.82925995,122.7617523,99.44119438,44.23,78.51351947,53.41004302,75.67707623,79.34633057
7/24/2017,151.4753964,73.39617858,50.55512506,126.7829492,149.53,252.7439976,64.18658407,179.8436965,1038.95,252.0010947,84.67489892,209.7679805,23.79040017,284.7,425.7796095,55.26219037,65.50789999,107.5414318,146.1601756,137.84,348.08,71.45478548,39.30886445,42.38264371,150.5288906,89.67,31.58607768,76.59548488,102.167235,83.97277274,82.89353369,107,65.76234976,83.68704702,93.14901826,166,27.30694228,27.48895706,204.1266905,25.17748862,73.92287284,35.45497989,980.34,998.31,217.4385973,143.7263133,137.0499607,143.0376199,33.84692191,131.3678427,90.75653047,85.60149211,44.48305508,84.20045304,288.5653771,73.93649136,129.322081,150.9604942,43.5137457,84.5892785,53.88955879,208.7895215,71.87828408,62.12837363,46.23426307,72.84136926,142.2157705,187.91,58.74975467,166.0069874,50.56073554,2002.01,115.3237851,32.70193948,87.5206567,117.7670101,127.14,58.58,52.20568449,65.4,57.45119068,41.80425829,65.3846294,156.4159303,35.77573439,66.60841352,182.0175688,99.72096275,79.90762772,190.170276,103.065974,111.3170291,52.4955225,122.4038753,100.2099667,43.71,79.21009062,53.5086401,76.41248052,79.09874467
7/25/2017,152.1227697,72.01584184,50.58498045,127.7139387,148.21,253.8406305,64.9425395,179.6748385,1039.87,253.2659305,85.08333078,210.0447975,24.35754898,282.96,428.7916384,55.61006387,67.42061174,113.8638898,146.6278404,136.44,348,71.65368537,39.58772135,43.41709453,152.6921203,90.63,31.84384228,78.39364088,103.3453262,85.10767447,81.85524301,106.42,66.38799579,82.95459977,94.70632689,165.28,27.51546802,27.7372316,202.7620608,25.18738933,73.27695447,35.20752749,950.7,969.03,220.8270436,146.1022013,136.5921655,143.2335752,34.01370385,130.2517938,92.26781362,86.79288379,44.87987091,81.66668911,288.1180352,75.30955498,129.7813781,158.1382009,44.00109966,85.42433542,54.88477646,198.2406794,71.48247855,61.91985583,47.12509665,73.42528785,142.1760315,186.97,59.18826005,165.207676,50.96912603,2016.91,115.6415635,32.48602032,88.47347854,116.7071169,129.33,58.26,52.25473155,65.4,57.97599473,42.79058374,65.96543234,157.9112838,35.76585977,68.40056814,179.9891561,99.42212858,80.37174766,189.6821235,104.3585243,112.3790819,52.87340275,119.7098568,99.83057255,43.98,79.66783737,54.28755711,78.03235753,79.49488212
7/26/2017,152.8398602,72.0853552,50.15705321,128.2685708,149.78,255.3659474,64.84307168,174.7084269,1052.8,255.9649107,84.9737515,230.7961874,24.08889954,295.61,430.1435722,55.6398816,67.37105963,112.8499107,143.1850315,137.75,348.77,72.59845985,39.18935434,43.46682775,151.6154898,91.07,31.38779721,77.77769795,104.0680208,84.43071555,81.87521014,106.94,65.96096755,83.58806766,94.58653392,165.61,27.72399376,27.98550613,193.8969481,25.33589988,73.72412873,35.25701797,947.8,965.31,221.4947669,145.8238546,137.8262222,142.4203604,34.09218946,129.3332757,91.40280287,87.03116212,45.37589071,81.3189176,288.137917,75.59809734,130.7898347,155.5931969,43.98120766,85.2354535,53.92897335,197.8827545,70.9778265,61.36380838,46.72917062,73.28673089,144.5404991,189.08,58.16175882,167.116032,50.96912603,2033.21,116.3764262,32.27991566,88.63228218,116.5387226,127.36,58.79,52.12720921,65.4,57.37197498,42.62121472,65.94574411,160.0614653,37.5531653,68.17157061,174.9231203,101.2549782,81.51723515,190.0308038,103.8216188,111.4559893,52.13753068,118.8350463,100.6892013,44.4,78.29459711,54.13966147,78.40999756,79.59391648
7/27/2017,149.9515792,71.23133391,49.86845111,126.9315114,146.2,253.3820386,64.82317811,170.993551,1046,249.9295527,83.52929734,238.2603605,23.98939975,287.95,422.9862758,53.91045334,66.99446353,113.6948933,142.2696025,134.15,366.9,72.54873487,39.26902775,44.42170543,152.0441483,90.51,31.29857101,78.40357545,105.0481134,84.59,81.02660718,110,66.1,84.18194381,95.81441188,170.44,29.01486739,29.42549847,193.0801624,25.53391394,74.48929356,35.57375704,934.09,952.51,220.7273834,146.8577138,136.3234596,142.1362252,34.30802491,129.2147573,91.02498208,87.55736011,45.75286575,82.49140443,286.4280767,76.61297045,128.7329826,156.0306194,44.00109966,84.18169119,54.2344362,198.8968751,73.18444233,63.24046854,46.85784658,72.40590455,143.7059812,182.68,57.95247216,161.6007833,50.25195248,2025.09,116.5253848,32.38787524,90.00196359,117.073622,127.67,60.15,51.4895975,65.4,58.91668124,42.38210552,66.7234294,162.5634946,38.91586233,69.33647111,175.1329561,102.7989547,80.45074679,188.2176659,100.8189249,106.9894121,52.13753068,117.990059,99.41124221,47.81,78.39410727,53.9424673,79.28453239,80.04947454
7/28/2017,148.8958627,69.95030198,49.3708613,127.1692108,146.73,252.2355586,64.92264593,173.3674958,1020.04,249.3519112,84.47566386,238.5272912,23.90979992,287.44,421.4852317,54.93419536,66.82598633,113.4264871,144.6278272,134.1,370.26,72.1409901,39.35866032,45.01850398,152.4129939,90.62,31.24900089,79.22814422,107.0379985,83.98,81.29616342,109.96,65.68,84.04337271,95.25537801,172.45,28.70704368,29.16729294,197.1640907,25.27649566,75.46313972,35.40548941,941.53,958.33,222.8501454,147.2056472,136.1343702,141.3719992,34.64158878,130.2221642,90.75653047,87.0113056,45.64374139,82.57089507,288.6946092,76.09558416,127.7145412,154.937063,43.69277369,83.79398618,54.44136265,198.5687773,66.23805529,63.65750413,46.42996648,72.28714145,144.1729138,184.04,58.47070579,164.2485023,50.10254132,2024.06,115.8004528,32.53509285,89.53547789,117.3905994,127.65,59.2,51.87216452,65.4,53.47060146,42.39206841,67.3928294,156.8850608,38.51100307,69.29664545,175.8324088,102.3307812,80.19241415,190.4292957,102.7080369,108.845523,52.27674972,118.1689975,98.99191187,47.94,79.22999265,52.55224834,79.31434608,78.83135189
7/31/2017,148.2484894,69.42398653,48.94293406,127.5851849,146.49,251.55764,65.10168801,173.3376973,987.78,245.6569973,84.90401923,239.7037635,23.99934973,289.59,424.0002261,56.55429195,67.83684954,113.2773725,145.7323121,135.41,391.91,71.80286029,40.28486361,45.12791704,158.0154599,90.8,31.17960273,79.40696637,108.0972906,82.21,81.3560648,109.93,64.24,84.25122936,94.97586108,169.25,28.48858814,28.89915644,195.5604018,25.35570128,75.6121978,35.61334942,930.5,945.5,224.5643007,148.7166722,135.4675815,141.7443144,34.79856001,131.0814231,91.27354839,86.83259684,45.47509466,82.13369658,290.4044496,77.01095991,127.6047093,154.231222,43.78228768,83.47586926,54.19502164,200.0104192,64.28871306,63.4291275,46.66878328,71.97043985,145.1365834,181.66,58.84941498,162.3701205,49.7339938,2028.5,115.8004528,32.54490736,90.14091678,115.6076015,128.8,58.55,52.17625626,65.4,53.45079754,42.74076932,67.53064705,154.9108032,38.51100307,70.00355089,175.3927528,102.0219859,80.8581175,191.0868073,102.3699853,109.4708438,52.48557828,117.8707666,99.40125815,48.4,80.27484938,53.18326971,79.4932282,79.26710309
08/01/17,149.4436402,69.8907191,48.91307867,128.6152159,147.36,251.428038,65.13152836,172.96025,996.19,247.3799625,84.91398099,236.7180943,24.32769904,291.15,427.4297639,55.76909176,68.97654825,112.4323899,147.3343128,135.18,387.42,71.30561056,40.17531269,44.51122521,159.2216848,91.22,31.37788319,79.1784714,109.6713788,82.66,80.687166,110.61,64.69,84.30071904,94.29703424,169.86,28.71697348,29.0282592,195.7596178,25.18738933,75.22464678,34.40578171,930.83,946.56,226.2286258,148.965196,136.3533158,142.3615738,35.66190179,130.8740158,92.49649462,86.04826399,45.33620912,81.84554304,290.921378,77.43879858,129.2921268,153.1376656,43.38444772,83.02851733,54.8946301,202.0088332,64.81315539,63.46884517,46.97725498,71.83188289,145.6134508,182.03,59.63673146,164.3484162,49.96309091,2024.59,115.115243,32.4663913,90.41882315,114.7854414,130.41,59.34,52.3920633,65.4,54.19344478,42.96991564,67.93425587,160.853123,38.39250768,70.41176389,175.3327997,102.0219859,81.18600124,191.5052237,101.3956012,109.3517351,52.65462997,118.1789385,100.7091694,48.89,80.73259613,53.32130564,80.00006089,79.39584776
08/02/17,156.5049891,70.21842494,48.99269304,127.387102,147.13,249.414221,65.5492932,173.2880332,995.89,252.3297528,84.9737515,235.2450323,24.46699875,288,423.0260385,54.89443839,68.79816063,112.4224489,148.1800896,134.85,385.54,71.22605061,39.84665991,45.36663646,160.7768177,89.89,31.24900089,79.22814422,109.3545812,82.32,81.14640996,108.67,64.3,84.86490138,92.16072624,169.25,28.08146646,28.4919862,197.2636987,25.26659495,75.36376766,34.46517029,930.39,947.64,225.5011064,149.6113581,138.0551198,141.5287635,35.94641214,130.5283369,92.57603584,86.24682927,45.22708477,81.29904494,292.9592691,77.46864779,130.4104154,155.6727282,43.86185567,82.71040041,54.66799637,204.2259791,64.86263108,62.99223307,47.09666338,71.51518129,145.7823413,180.74,59.5869013,164.2485023,49.5746219,2021.37,114.8073951,32.62342342,90.35927178,113.3788542,130.68,59.12,52.15663744,65.4,54.88658221,42.86032392,68.05238528,157.7158127,37.79015609,70.20267918,176.3020413,102.1215973,80.7885664,192.2723205,101.7435955,110.4336394,52.69440684,119.6402696,101.1185157,48.21,80.63308597,53.25228767,80.02987457,79.82169551
08/03/17,154.9413335,70.49647838,48.92303047,128.7736822,147.79,249.59367,65.70844171,173.0099141,986.92,249.2722365,85.21283357,235.541622,24.24809921,286.09,423.4833102,55.16279794,67.83684954,112.8896746,149.1253695,135.9,384.3,71.20616062,39.53792548,44.67037149,157.4173318,90.35,31.28865698,78.08566941,108.3348888,81.33,81.14640996,109.12,63.43,85.62704243,88.74662655,168.59,28.31978159,28.61115798,198.548642,25.50421183,73.90299843,34.41567981,923.65,940.3,223.2288542,149.8996457,138.8910937,142.0088542,36.06708378,131.703645,91.96953405,85.88941176,45.30644793,81.40834456,294.0726535,77.51839647,129.6915156,153.8136823,43.17558174,82.79987079,53.11112121,206.4232402,64.85273594,63.07166842,47.02700848,71.40631511,146.5771204,179.23,59.9357124,166.3367034,50.03281612,2027.98,115.4926049,33.12882883,90.18061769,113.4085708,130.51,58.42,51.9408304,65.4,55.13413129,42.72084355,67.15657058,158.2826787,37.80003071,69.29664545,175.6025886,101.9522579,80.83824576,194.035647,101.9623348,110.6917083,52.38613611,120.3858467,100.4296159,48.61,80.652988,53.03379638,80.36776303,79.71275771
08/04/17,155.7580199,70.49647838,49.02254843,128.9519568,147.71,241.9072697,64.73365708,172.682131,987.58,248.1567908,85.64118894,235.0077606,24.84509796,288.27,423.9803447,55.61006387,68.68319215,113.6750114,149.0557173,136.7,384.63,71.08682068,39.43833372,45.31690325,155.9519181,90.45,31.52659354,77.45979191,109.0080838,82.01,80.87685372,107.69,64.11,85.59734862,90.29395243,169.62,27.86301092,28.26357362,199.2857413,25.52401324,72.70059655,34.91058461,927.96,945.79,229.009145,151.8480727,139.3687931,142.2244051,35.87928586,131.5357439,93.12288172,86.03833572,45.1378012,81.78592506,295.2456835,77.97608434,129.6216226,152.9189543,43.24520373,83.1875758,53.52806833,206.4530673,64.83294566,62.65463283,47.84296588,71.93085215,145.7922761,180.27,59.55700321,167.066075,49.76387603,2032.77,115.5621189,33.33693694,89.99203836,113.6760205,132.17,58.86,51.61711984,65.4,54.89648417,42.94998987,66.48717058,160.8042552,37.94814995,69.85420467,176.1921273,102.1215973,80.90779686,194.1452323,101.892736,111.2177718,52.82368167,120.7735468,100.7291376,48.91,80.66293902,52.47763672,79.98018509,79.4354615
08/07/17,155.7580199,70.72487943,49.06235562,128.4369413,147.71,240.4816468,64.63418926,173.4072271,987.58,251.4134939,85.52164791,237.4991137,24.83514798,291.01,425.3322785,55.95793737,68.74293398,114.0328863,148.5681519,136.7,381.02,71.34539054,39.43833372,44.92898419,155.9519181,90.5,31.56624963,78.60226672,108.6813862,81.79,81.29616342,106.35,63.88,85.37959404,89.51529812,171.98,27.64455538,28.0053681,200.351547,25.37550269,72.9788383,34.9402789,929.36,945.75,232.1285089,152.44453,138.2939695,140.5685822,35.87928586,131.2196946,93.4808172,86.39575323,45.27668675,81.54745317,295.3947975,77.92633566,130.1807668,154.0622179,43.75244968,83.87351542,48.17724696,206.2442778,65.29801716,62.39646794,48.07183199,71.65373824,146.1300572,181.33,59.5869013,172.1017369,49.44513223,2042.64,116.1480229,33.00990991,90.75628088,114.7656303,131.11,59.62,51.61711984,65.4,55.08462147,42.72084355,65.51260293,162.6025888,38.03702149,70.37193823,177.2113298,102.031947,81.6430513,194.0456093,101.9822202,111.029183,52.82368167,117.8210615,101.3281809,48.86,81.11073475,52.17969404,80.77521676,79.38594432
08/08/17,159.4331084,70.97314143,48.64438017,127.8922133,147.81,239.0061769,64.2263712,172.5232058,989.84,250.3378855,85.61130368,236.7774122,24.7754481,289.26,426.276644,56.56423119,68.58362243,113.7346572,147.8019776,135.27,389.75,71.30561056,39.75702733,45.38652975,157.257831,90.26,31.39771124,78.05586572,109.245682,81.12,80.13806997,106.98,63.41,85.71612385,90.99274477,171.23,27.51546802,27.83157592,198.0207196,25.30619777,72.80990581,35.02936176,926.79,944.19,231.2614653,152.44453,138.0053595,140.705751,35.98801097,130.6369789,93.14276703,85.54192253,45.23700516,81.44808987,298.3273725,76.82191492,129.641592,154.0125107,43.40433972,83.3366931,48.41550245,205.2400996,64.69441373,61.88013816,47.69370538,72.03971832,146.3883603,178.36,59.25802227,170.1534153,48.90725207,2049,115.8997585,32.98018018,90.89523407,113.5868706,132.36,59.48,51.29340928,65.4,54.23305263,42.56143742,64.46912646,160.3742189,37.87902764,71.5,173.8539569,101.7729574,81.92125569,194.1651568,102.4694123,111.0589602,52.89329119,117.4930076,101.1185157,48.6,80.68284105,52.34852822,81.08329152,79.1878756
08/09/17,160.4091482,71.51931784,48.53491041,128.3775164,148.35,237.2415947,63.66935141,172.3841463,982.01,248.1567908,85.36225986,233.0502688,24.61624844,288.865,428.7816977,57.05125409,68.13555869,113.6650704,148.5482512,135.57,400.9,71.17632563,40.46412877,45.40642303,156.3706078,90.12,31.34814112,78.91023819,109.780278,81.33,80.09813571,102.83,63.5,85.32020642,90.19412496,171.18,27.31687207,27.70743865,200.2120958,25.45470832,73.43594976,34.9204827,922.9,940.08,230.2249993,154.3432522,138.3337778,140.3691107,36.16592479,131.5851266,92.99362724,85.83977044,45.22708477,82.04426962,303.4171297,77.94623514,129.5217754,154.0125107,43.23525773,83.45598695,47.95884608,205.2898114,64.62514776,62.04893828,47.41508578,71.72301672,146.2790782,175.78,59.69652765,171.9618574,48.86740909,1906.8,115.8203139,33.14864865,91.23269181,114.3198808,131.73,59.67,51.764261,65.4,53.45715789,41.94373866,64.46912646,159.7096174,37.87902764,71.26,173.1245277,101.8825299,81.75234588,194.0954208,103.1753436,111.575098,52.93306806,116.5088458,100.80901,48.22,80.88186138,52.4279796,81.61,79.4354615
08/10/17,155.27,69.95030198,47.82833288,127.0107445,144.92,231.4892562,62.66472643,167.9739728,956.92,239.731192,84.23658179,231.627957,23.99934973,281.15,420.1830014,56.24617542,66.93076509,112.4820947,147.593021,130.37,398.68,71.15643564,40.56372052,44.73005134,156.1512941,87.63,30.73347169,78.62213585,109.0080838,80.81,79.15968068,101.35,63.11,85.5082672,88.966247,167.4,27.27715289,27.68757669,197.5027579,25.04877948,72.24348509,34.52455886,907.24,923.59,224.733723,152.9714005,136.5822134,140.438419,35.70137205,131.446855,91.66131183,85.2738594,45.37589071,81.52758051,301.4587661,76.62292019,127.474908,155.7025525,43.03633775,82.55134195,46.40025804,205.0412524,64.0908103,61.7411263,46.07174127,70.67394265,146.7559456,169.14,58.86934705,164.598201,47.91117769,1848.42,115.5720495,33.11891892,91.05403771,113.1411211,128.99,58.02,51.34245634,65.4,52.79068421,40.53629764,63.39611764,157.5007946,37.71115916,70.26,171.6057162,101.5438512,79.84465867,191.8439418,102.1015326,110.92,52.08780959,116.0714406,99.33136976,48.02,79.36681913,51.59374011,80.66,78.97
08/11/17,157.48,70.1389811,48.3060191,126.9711279,146.47,232.1671748,62.31658906,168.2918231,967.99,243.1273258,83.96761447,233.6172043,23.74065027,283.68,421.6442827,56.38532482,66.51257227,112.1838656,145.7124115,130.61,394.49,70.8680308,40.94216918,44.55101178,156.1612629,88.29,31.19943077,78.89036906,108.1368903,80.97,79.68880958,101.99,63.26,84.82530963,88.37726489,168.08,27.64455538,28.01529908,197.1142867,24.94977245,71.94536892,34.57404934,914.39,930.09,223.3883105,153.9654959,135.9353288,140.438419,35.45426953,131.4567316,90.8957276,85.84969871,45.22708477,81.15,301.9558127,76.8716636,128.3535632,156.3785692,43.35460972,83.21739926,46.46974923,204.7926935,63.63563394,61.93971467,45.42494577,71.75270749,146.2194698,171.4,58.76968673,155.815767,48.0506281,1854.17,115.701147,32.95045045,90.65702861,113.794887,128.05,58.04,51.71521395,65.4,52.90010526,40.57622505,62.83500293,154.3146165,37.62228762,71.07,173.0945512,101.5040066,80.37125983,192.2922451,102.9764897,111.44,51.75965043,116.200674,99.9304131,48.06,80.32460446,51.58380869,80.4,78.21
